,UnixTime,YEAR,MO,DY,date,week,ALLSKY_KT,Radiation,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PRESSION,SPEED,WIND,CLRSKY_SFC_SW_DWN,WS50M,WD50M,DayLengthinsec
6392,1530576000.0,2018.0,7.0,3.0,03/07/2018,27.0,0.73,402.2,158.41,158.99,20.88,0.56,2.92,3.14,31.06,32.85,10.74,39.25,0.0,94.5,4.49,173.0,8.38,6.78,173.56,121800.0
6393,1530662400.0,2018.0,7.0,4.0,04/07/2018,27.0,0.61,425.12,134.84,152.34,17.77,0.48,2.44,3.48,31.2,33.47,12.27,43.31,0.06,94.69,4.91,127.56,7.95,6.64,127.62,121800.0
6394,1530748800.0,2018.0,7.0,5.0,05/07/2018,27.0,0.48,422.34,109.96,151.24,14.62,0.38,1.91,3.38,28.33,30.35,13.67,56.38,0.28,95.26,4.77,95.81,7.83,6.06,95.94,121860.0
6395,1530835200.0,2018.0,7.0,6.0,06/07/2018,27.0,0.57,413.35,127.59,148.54,16.73,0.43,2.16,2.45,28.61,29.89,13.0,51.25,1.91,95.28,3.52,64.38,7.73,5.02,64.81,121920.0
6396,1530921600.0,2018.0,7.0,7.0,07/07/2018,27.0,0.52,410.8,115.99,150.79,15.58,0.41,2.08,2.16,26.63,27.83,14.65,64.56,5.95,95.07,3.1,84.56,7.82,4.59,84.94,121980.0
6397,1531008000.0,2018.0,7.0,8.0,08/07/2018,28.0,0.57,411.36,127.27,151.55,16.88,0.45,2.26,1.62,26.1,26.77,14.71,67.31,4.27,94.98,2.33,105.94,7.86,3.57,106.31,121980.0
6398,1531094400.0,2018.0,7.0,9.0,09/07/2018,28.0,0.4,411.4,92.31,152.23,12.77,0.35,1.76,1.71,25.28,26.06,15.38,73.56,3.19,95.16,2.48,131.0,7.8,3.61,130.75,122040.0
6399,1531180800.0,2018.0,7.0,10.0,10/07/2018,28.0,0.6,406.07,133.44,152.74,17.79,0.49,2.54,2.02,26.13,26.9,14.4,66.69,0.57,95.07,2.92,188.69,7.88,4.64,189.38,122040.0
6400,1531267200.0,2018.0,7.0,11.0,11/07/2018,28.0,0.67,403.98,146.97,155.62,19.37,0.52,2.66,3.1,29.08,30.62,12.76,51.12,0.42,94.78,4.41,180.69,8.09,6.48,180.88,122160.0
6401,1531353600.0,2018.0,7.0,12.0,12/07/2018,28.0,0.66,412.55,146.77,156.45,19.41,0.52,2.62,2.89,29.43,30.94,13.06,50.38,0.23,94.8,4.08,159.25,8.13,5.8,160.0,122160.0
6402,1531440000.0,2018.0,7.0,13.0,13/07/2018,28.0,0.52,419.16,117.6,155.62,15.98,0.42,2.12,3.18,28.6,29.55,13.0,51.88,1.06,94.84,4.53,167.38,8.07,6.44,168.31,122220.0
6403,1531526400.0,2018.0,7.0,14.0,14/07/2018,28.0,0.64,416.27,139.99,156.83,18.79,0.5,2.53,3.1,30.06,31.85,12.7,47.69,0.41,94.75,4.38,172.56,8.14,6.25,173.06,122280.0
6404,1531612800.0,2018.0,7.0,15.0,15/07/2018,29.0,0.68,409.59,149.12,154.62,19.65,0.51,2.61,2.99,29.04,29.94,13.92,53.75,1.13,94.67,4.27,169.31,8.02,6.12,169.81,122340.0
6405,1531699200.0,2018.0,7.0,16.0,16/07/2018,29.0,0.66,409.73,142.0,148.79,18.47,0.48,2.45,2.84,30.19,32.08,12.94,47.94,0.4,94.73,4.02,169.5,7.78,5.85,169.94,122400.0
6406,1531785600.0,2018.0,7.0,17.0,17/07/2018,29.0,0.69,403.05,147.44,151.9,19.25,0.5,2.57,2.89,31.05,32.99,10.99,39.94,0.0,94.74,4.16,191.5,7.99,6.06,191.88,122460.0
6407,1531872000.0,2018.0,7.0,18.0,18/07/2018,29.0,0.71,400.8,151.88,154.71,20.05,0.54,2.75,2.81,32.17,34.1,10.62,36.56,0.0,94.54,4.06,191.81,8.18,6.12,192.56,122580.0
6408,1531958400.0,2018.0,7.0,19.0,19/07/2018,29.0,0.72,412.92,154.33,155.15,20.34,0.53,2.73,3.32,33.61,35.46,10.19,32.12,0.0,94.36,4.71,179.31,8.09,6.82,179.75,122580.0
6409,1532044800.0,2018.0,7.0,20.0,20/07/2018,29.0,0.72,398.42,152.09,154.9,20.02,0.52,2.62,3.19,33.3,35.19,9.83,31.62,0.0,94.46,4.52,175.69,8.21,6.75,176.5,122700.0
6410,1532131200.0,2018.0,7.0,21.0,21/07/2018,29.0,0.73,398.27,152.39,155.14,20.1,0.52,2.67,3.16,33.32,35.33,9.7,31.56,0.0,94.57,4.48,181.69,8.25,6.59,181.62,122760.0
6411,1532217600.0,2018.0,7.0,22.0,22/07/2018,30.0,0.73,401.48,152.64,153.76,20.01,0.52,2.66,2.91,33.37,35.5,10.19,32.44,0.0,94.46,4.18,196.06,8.16,6.27,196.38,122820.0
6412,1532304000.0,2018.0,7.0,23.0,23/07/2018,30.0,0.66,431.04,141.66,151.0,18.6,0.48,2.43,3.84,34.35,36.79,10.8,31.94,0.0,94.46,5.35,135.25,7.94,7.02,135.56,122880.0
6413,1532390400.0,2018.0,7.0,24.0,24/07/2018,30.0,0.67,432.43,144.01,149.37,18.95,0.49,2.52,3.5,31.37,33.74,10.31,36.38,0.0,94.84,4.84,41.62,7.76,6.39,42.06,122940.0
6414,1532476800.0,2018.0,7.0,25.0,25/07/2018,30.0,0.66,423.54,142.77,151.9,18.95,0.5,2.53,2.12,31.9,34.55,10.5,35.5,0.0,94.78,3.02,124.69,7.88,4.43,124.25,123060.0
