YEAR;MO;DY;date;week;Radiation;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WS10M_RANGE;WD10M;WS50M;WS50M_RANGE;WD50M;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN
2013;1;30;30/01/2013;5;1.59;4.82;70.5;2.59;99.78;2.39;3.08;187.44;3.33;4.55;187.88;8.55;2.92;5.74;8.86;-263.41;14.85;5.1
2013;1;31;31/01/2013;5;1.66;3.05;43.75;0.0;99.66;2.52;3.1;268.12;3.62;5.75;268.69;10.1;-3.01;3.55;8.08;-257.49;18.13;2.48
2013;2;1;01/02/2013;5;1.93;2.75;34.31;0.0;99.42;2.88;3.52;183.5;3.9;4.98;183.5;11.12;-4.49;3.32;8.83;-257.37;19.74;3.96
2013;2;2;02/02/2013;5;4.15;2.26;30.06;0.0;98.31;5.98;5.7;225.56;9.43;4.51;226.06;10.6;-6.99;1.8;9.75;-257.0;20.14;4.0
2013;2;3;03/02/2013;6;3.02;3.54;52.31;0.01;98.26;4.33;3.99;313.94;6.93;5.62;314.19;8.79;-1.39;3.69;8.9;-261.59;15.13;3.57
2013;2;4;04/02/2013;6;2.97;3.78;63.94;0.03;99.04;4.27;3.13;341.75;6.59;3.41;342.25;6.26;-0.24;3.01;6.3;-264.2;10.65;1.71
2013;2;5;05/02/2013;6;2.2;3.78;62.19;0.0;99.34;3.42;2.49;304.12;5.04;2.98;304.62;6.81;-0.27;3.27;6.72;-260.52;13.8;1.17
2013;2;6;06/02/2013;6;4.77;2.26;35.38;0.0;98.49;6.63;6.77;228.25;9.88;5.78;228.94;8.32;-7.04;0.64;7.91;-258.91;16.3;2.05
2013;2;7;07/02/2013;6;5.71;3.3;50.25;0.0;98.13;7.65;6.71;284.69;10.68;7.53;285.62;8.12;-2.38;2.87;8.05;-262.47;13.31;2.63
2013;2;8;08/02/2013;6;2.69;2.69;49.94;0.0;98.6;3.86;4.96;282.81;5.61;8.21;283.5;5.76;-4.88;0.44;5.83;-261.16;11.96;-0.03
2013;2;9;09/02/2013;6;2.76;1.95;35.19;0.0;98.49;4.23;3.33;240.06;6.26;3.29;240.5;6.25;-8.58;-1.17;5.85;-259.11;14.14;0.1
2013;2;10;10/02/2013;7;1.74;3.05;52.62;0.0;98.97;2.61;2.61;264.62;3.53;3.25;249.69;6.21;-3.17;1.52;5.8;-260.79;13.23;0.87
2013;2;11;11/02/2013;7;3.45;2.62;44.88;0.0;98.7;4.88;7.21;208.75;7.21;8.38;209.0;6.77;-5.19;0.79;5.93;-259.07;14.02;-0.05
2013;2;12;12/02/2013;7;3.86;2.32;34.19;0.0;98.17;5.41;6.77;253.19;7.63;6.45;253.88;8.14;-6.63;0.75;8.12;-263.06;13.83;3.76
2013;2;13;13/02/2013;7;2.84;2.5;40.44;0.0;98.42;4.24;3.23;269.62;6.49;3.1;270.06;6.7;-5.74;0.48;6.73;-262.26;13.25;2.36
2013;2;14;14/02/2013;7;3.4;2.81;45.38;0.0;98.75;4.75;6.52;312.0;6.85;7.07;312.44;7.32;-4.24;1.55;6.99;-262.96;13.29;3.1
2013;2;15;15/02/2013;7;1.59;2.44;37.06;0.0;99.16;2.24;2.33;229.88;2.9;2.68;231.0;8.33;-5.81;1.26;6.58;-259.67;15.19;1.72
2013;2;16;16/02/2013;7;1.36;2.26;31.81;0.0;98.96;2.16;4.19;182.12;3.12;5.96;181.62;9.46;-6.85;1.3;8.11;-258.24;16.77;1.87
2013;2;17;17/02/2013;8;1.73;1.89;27.31;0.0;98.59;2.56;4.48;164.38;3.66;6.55;164.06;10.31;-9.07;0.62;8.12;-256.59;18.39;1.82
2013;2;18;18/02/2013;8;2.05;1.65;21.94;0.0;98.4;3.23;2.99;193.12;4.77;5.79;193.62;10.57;-10.39;0.08;8.64;-257.27;19.08;3.2
2013;2;19;19/02/2013;8;2.95;2.08;20.88;0.0;98.16;4.38;5.27;155.0;6.42;8.92;155.31;13.5;-8.43;2.53;12.36;-256.38;23.19;6.42
2013;2;20;20/02/2013;8;6.08;2.2;21.56;0.0;97.2;8.16;6.37;184.12;11.22;5.95;185.19;15.89;-7.81;4.04;15.56;-258.1;25.31;10.26
2013;2;21;21/02/2013;8;4.6;5.19;59.88;0.09;97.77;6.29;4.73;287.5;8.83;3.1;288.12;11.84;3.9;7.87;11.87;-263.15;17.43;7.44
2013;2;22;22/02/2013;8;3.56;4.03;46.0;0.0;98.29;5.19;5.24;252.75;7.94;3.73;253.25;13.11;0.46;6.78;12.93;-257.78;21.79;6.43
2013;2;23;23/02/2013;8;4.93;2.69;26.69;0.0;97.94;6.83;5.57;215.06;10.48;4.42;215.69;14.94;-5.01;4.97;14.51;-257.45;23.56;7.86
2013;2;24;24/02/2013;9;3.62;2.93;34.25;0.0;98.15;5.02;4.63;294.56;7.64;6.0;294.69;11.23;-4.06;3.58;11.55;-261.3;17.49;5.64
2013;2;25;25/02/2013;9;3.06;2.5;34.19;0.0;98.55;4.36;6.62;221.5;6.16;7.39;221.38;9.69;-5.89;1.9;9.19;-258.55;17.56;2.95
2013;2;26;26/02/2013;9;1.79;2.99;40.94;0.0;98.77;2.54;3.99;166.56;3.88;7.98;180.69;10.04;-3.57;3.23;9.98;-261.36;17.29;5.5
2013;2;27;27/02/2013;9;3.09;2.5;32.12;0.0;98.7;4.37;5.24;78.62;6.76;7.45;79.19;10.87;-5.79;2.54;11.21;-256.2;19.85;2.9
2013;2;28;28/02/2013;9;4.92;4.39;43.56;0.0;97.83;6.76;6.49;120.06;9.6;5.46;120.62;15.07;1.5;8.29;14.72;-258.44;24.0;9.3
2013;3;1;01/03/2013;9;3.6;2.99;27.31;0.0;97.72;5.03;5.06;244.81;7.64;6.55;245.88;15.04;-3.98;5.53;15.17;-258.47;23.06;8.37
2013;3;2;02/03/2013;9;2.7;2.93;34.75;0.0;98.27;4.0;5.18;295.69;5.73;5.66;295.81;11.62;-4.02;3.8;11.78;-260.01;18.21;5.07
2013;3;3;03/03/2013;10;1.82;4.58;48.31;0.0;98.47;2.58;4.7;101.0;3.73;7.45;116.19;13.23;2.2;7.72;13.8;-261.73;19.44;8.02
2013;3;4;04/03/2013;10;3.87;4.52;49.31;0.0;98.34;5.23;4.05;106.56;7.4;6.34;107.0;15.07;1.48;8.27;15.59;-256.91;23.86;7.62
2013;3;5;05/03/2013;10;5.97;2.99;20.94;0.01;97.77;8.1;6.96;157.44;11.45;4.45;158.38;21.14;-3.48;8.83;20.59;-255.86;30.98;13.69
2013;3;6;06/03/2013;10;4.39;6.04;40.44;0.06;97.71;5.99;6.1;247.12;8.76;6.04;247.69;20.45;5.98;13.22;20.67;-262.97;25.44;15.26
2013;3;7;07/03/2013;10;3.16;5.25;41.06;0.0;98.19;4.52;4.3;284.69;6.88;3.89;285.0;18.35;4.26;11.3;18.62;-258.14;26.12;11.12
2013;3;8;08/03/2013;10;2.98;3.91;28.25;0.0;98.33;4.4;4.55;246.62;6.41;4.26;247.19;20.44;0.04;10.24;19.87;-256.42;29.58;12.85
2013;3;9;09/03/2013;10;3.02;3.36;21.94;0.0;98.15;4.58;4.51;195.94;6.64;4.21;196.56;21.82;-1.98;9.92;21.0;-254.46;31.62;12.93
2013;3;10;10/03/2013;11;3.45;3.42;21.88;0.0;97.73;4.98;5.38;231.19;7.61;4.78;231.62;21.35;-2.08;9.63;21.12;-255.71;30.97;13.53
2013;3;11;11/03/2013;11;3.18;5.07;39.31;0.0;97.83;4.55;5.65;255.94;6.42;5.48;270.62;17.69;3.57;10.63;17.54;-262.99;22.76;12.59
2013;3;12;12/03/2013;11;2.02;3.54;32.12;0.0;98.12;2.8;5.67;245.94;3.61;6.38;246.19;16.09;-1.23;7.44;15.19;-260.89;21.68;9.42
2013;3;13;13/03/2013;11;4.59;3.17;23.44;0.01;97.27;6.35;7.48;213.94;9.18;7.29;214.12;19.7;-3.06;8.32;19.55;-257.62;28.34;12.81
2013;3;14;14/03/2013;11;6.13;3.05;33.69;0.0;97.66;8.09;6.25;304.81;10.53;5.88;304.94;12.25;-4.19;4.03;13.11;-265.22;16.14;8.21
2013;3;15;15/03/2013;11;4.06;2.5;34.0;0.0;98.54;5.62;5.36;294.69;7.98;4.67;295.38;10.12;-5.77;2.18;10.65;-260.7;16.46;4.01
2013;3;16;16/03/2013;11;1.46;1.95;22.75;0.0;98.97;2.21;2.5;228.06;3.06;4.52;229.38;12.27;-8.7;1.78;12.49;-260.2;19.28;6.33
2013;3;17;17/03/2013;12;3.53;1.71;16.69;0.0;98.44;4.93;4.54;147.62;7.31;6.59;148.0;15.25;-9.97;2.64;15.32;-260.36;22.44;9.65
2013;3;18;18/03/2013;12;2.77;2.2;15.31;0.0;97.63;3.99;5.55;205.69;6.09;8.92;206.94;19.69;-7.56;6.07;19.43;-254.33;30.12;11.3
2013;3;19;19/03/2013;12;2.44;2.38;16.12;0.0;97.58;3.57;5.48;176.75;4.98;7.19;176.81;20.42;-6.5;6.96;18.88;-256.22;28.9;11.97
2013;3;20;20/03/2013;12;4.2;3.23;19.69;0.0;97.39;5.88;6.74;232.31;8.38;7.45;232.75;21.66;-2.81;9.42;21.19;-256.6;31.39;14.84
2013;3;21;21/03/2013;12;3.45;4.64;41.25;0.0;98.64;4.75;5.13;50.69;6.77;4.95;51.06;16.31;1.16;8.74;17.38;-260.92;22.58;10.36
2013;3;22;22/03/2013;12;2.67;2.44;23.94;0.0;98.52;3.75;5.4;146.12;5.56;7.8;146.62;15.23;-6.06;4.58;15.3;-256.38;23.64;6.87
2013;3;23;23/03/2013;12;2.69;2.26;17.38;0.0;97.67;3.91;3.98;169.69;5.78;5.65;169.94;18.97;-7.01;5.98;18.19;-252.96;29.47;9.29
2013;3;24;24/03/2013;13;4.84;2.75;19.5;0.0;97.23;6.71;8.2;241.94;9.92;8.69;242.19;19.66;-4.95;7.35;19.55;-256.56;29.26;12.65
2013;3;25;25/03/2013;13;4.66;3.6;33.25;0.0;98.16;6.37;5.8;289.38;9.07;5.73;289.69;15.55;-1.26;7.15;16.16;-262.23;21.26;10.33
2013;3;26;26/03/2013;13;3.08;3.36;29.0;0.0;98.14;4.5;4.12;249.25;6.34;3.2;249.81;16.86;-1.97;7.44;17.19;-257.48;25.23;9.55
2013;3;27;27/03/2013;13;2.78;3.05;22.5;0.0;97.82;4.07;3.94;210.44;5.72;4.51;210.94;20.23;-3.39;8.42;19.7;-255.02;29.39;11.26
2013;3;28;28/03/2013;13;3.02;2.32;14.19;0.0;97.55;4.53;3.23;172.88;6.73;4.17;173.44;23.08;-6.81;8.13;22.5;-254.33;33.31;14.48
2013;3;29;29/03/2013;13;3.92;4.09;28.75;0.0;97.75;5.5;7.82;99.06;7.55;8.83;84.12;19.48;-0.15;9.67;19.37;-261.21;26.17;14.23
2013;3;30;30/03/2013;13;2.95;5.43;41.94;0.0;98.14;4.23;5.15;214.62;6.07;4.54;214.94;19.21;4.72;11.97;20.15;-257.28;27.48;11.61
2013;3;31;31/03/2013;14;2.69;5.31;38.62;0.0;98.11;3.86;5.5;263.94;5.34;6.26;263.69;19.51;4.26;11.88;20.26;-260.9;25.6;13.35
2013;4;1;01/04/2013;14;5.32;4.15;24.38;0.0;97.6;7.32;10.56;204.88;10.38;11.96;205.81;24.53;0.56;12.55;24.42;-253.95;34.59;15.39
2013;4;2;02/04/2013;14;3.82;4.76;33.06;0.0;97.78;5.2;8.81;256.94;7.35;10.57;256.25;20.04;2.18;11.11;21.24;-259.1;27.53;13.48
2013;4;3;03/04/2013;14;1.71;2.75;22.31;0.0;98.23;2.44;3.77;232.19;3.29;7.37;232.88;18.26;-4.57;6.84;18.31;-259.44;25.64;11.93
2013;4;4;04/04/2013;14;5.83;2.08;12.38;0.0;97.43;7.95;7.65;191.56;11.46;5.88;192.19;23.23;-8.19;7.52;22.99;-250.37;35.59;12.82
2013;4;5;05/04/2013;14;2.33;2.81;17.94;0.0;97.6;3.43;5.1;210.0;5.41;8.34;210.75;21.26;-4.42;8.42;22.06;-257.8;28.98;13.62
2013;4;6;06/04/2013;14;5.64;3.54;25.38;0.02;97.62;7.58;8.16;269.44;10.45;6.09;269.69;18.58;-1.72;8.44;19.1;-261.38;25.24;13.48
2013;4;7;07/04/2013;15;4.71;2.62;28.5;0.0;98.5;6.3;9.35;306.62;8.22;10.45;307.0;13.1;-5.1;4.0;13.62;-263.05;18.11;8.01
2013;4;8;08/04/2013;15;2.16;2.01;20.88;0.0;98.72;3.12;3.2;211.0;4.2;4.77;211.62;14.87;-8.35;3.26;15.08;-257.35;22.42;6.62
2013;4;9;09/04/2013;15;2.02;1.77;12.56;0.0;98.6;2.95;4.8;187.5;4.35;7.05;187.38;19.36;-9.95;4.71;19.13;-257.09;27.2;11.14
2013;4;10;10/04/2013;15;1.64;2.87;17.19;0.03;98.5;2.39;4.16;176.81;3.28;5.57;177.25;21.67;-4.33;8.67;21.4;-259.5;28.66;15.01
2013;4;11;11/04/2013;15;2.01;3.42;23.62;0.0;98.52;3.12;4.83;152.69;4.94;7.31;151.94;21.45;-1.84;9.8;22.58;-255.91;30.43;13.19
2013;4;12;12/04/2013;15;2.5;2.81;18.31;0.0;98.4;3.62;5.36;119.94;5.96;9.98;118.94;23.05;-4.22;9.41;23.75;-254.22;32.79;13.86
2013;4;13;13/04/2013;15;5.7;3.42;17.12;0.0;98.37;7.62;4.88;112.75;10.36;5.02;113.25;25.78;-2.28;11.75;26.06;-255.3;35.47;17.62
2013;4;14;14/04/2013;16;6.64;3.91;21.0;0.0;98.32;8.84;4.41;113.06;11.49;4.54;114.19;26.47;-0.53;12.97;26.57;-257.31;34.44;18.58
2013;4;15;15/04/2013;16;4.72;5.31;26.12;0.0;98.41;6.29;4.84;119.5;8.47;6.78;121.19;26.06;4.18;15.12;26.18;-260.24;33.17;20.26
2013;4;16;16/04/2013;16;4.88;5.8;32.94;0.0;98.39;6.39;4.0;84.81;8.09;5.93;85.56;24.09;5.54;14.81;25.36;-259.35;31.62;17.82
2013;4;17;17/04/2013;16;4.54;4.82;31.88;0.0;98.64;5.91;3.48;73.06;7.53;6.23;73.69;22.26;2.77;12.51;23.9;-257.69;30.38;14.92
2013;4;18;18/04/2013;16;3.95;4.39;31.12;0.0;98.62;5.16;3.2;68.38;6.79;6.2;69.19;21.03;1.69;11.36;22.83;-258.64;28.78;14.27
2013;4;19;19/04/2013;16;3.29;3.66;28.25;0.0;98.55;4.43;2.38;67.19;6.58;4.98;67.25;20.14;-1.3;9.42;21.73;-257.41;28.12;12.38
2013;4;20;20/04/2013;16;3.59;3.17;21.56;0.0;98.37;4.88;3.9;79.62;7.33;6.45;79.88;21.62;-2.81;9.4;22.8;-255.35;30.58;12.78
2013;4;21;21/04/2013;17;3.72;3.3;21.94;0.0;98.01;5.02;6.08;91.62;6.82;8.7;92.19;22.76;-2.31;10.23;23.71;-254.47;32.25;13.56
2013;4;22;22/04/2013;17;5.61;6.04;41.31;0.03;97.64;7.31;6.8;61.0;8.94;8.91;62.44;20.84;5.64;13.24;22.61;-257.7;29.83;14.37
2013;4;23;23/04/2013;17;4.86;8.06;58.62;0.93;97.71;6.29;7.28;40.31;7.66;8.23;56.19;19.52;10.32;14.92;21.16;-260.4;26.61;13.87
2013;4;24;24/04/2013;17;5.62;8.3;51.31;3.15;97.45;7.38;5.38;161.88;9.19;5.56;162.44;22.93;10.65;16.79;23.46;-257.26;32.17;16.28
2013;4;25;25/04/2013;17;2.44;5.07;37.0;0.0;98.36;3.26;5.12;237.69;4.1;5.48;237.75;20.54;2.97;11.75;21.44;-259.92;27.51;14.28
2013;4;26;26/04/2013;17;1.86;4.09;26.44;0.12;98.25;2.95;3.72;169.25;4.59;6.66;183.56;22.02;0.48;11.25;23.4;-257.06;30.14;14.05
2013;4;27;27/04/2013;17;2.01;6.1;38.94;0.0;97.8;3.05;3.39;171.06;4.28;4.65;170.5;23.37;5.48;14.43;24.42;-256.09;31.94;14.87
2013;4;28;28/04/2013;18;4.27;5.25;24.88;0.0;97.48;5.93;6.56;138.81;8.64;6.9;138.94;26.65;4.09;15.37;26.96;-256.21;35.51;18.58
2013;4;29;29/04/2013;18;5.14;5.62;23.44;0.36;97.46;6.93;5.59;182.12;9.8;6.66;182.75;28.53;4.83;16.68;28.5;-262.84;33.81;23.49
2013;4;30;30/04/2013;18;3.43;5.74;22.81;0.46;97.85;4.65;6.96;177.12;6.43;8.64;177.0;29.94;5.3;17.62;29.51;-258.73;37.56;23.15
2013;5;1;01/05/2013;18;5.19;7.14;28.0;0.58;98.06;6.99;7.16;174.81;9.72;7.25;175.5;29.65;8.48;19.07;29.69;-260.77;37.24;24.86
2013;5;2;02/05/2013;18;4.02;7.87;32.12;0.14;97.78;5.41;4.95;170.69;7.45;6.33;171.19;29.32;10.06;19.69;29.82;-258.7;37.06;22.62
2013;5;3;03/05/2013;18;3.58;6.04;26.5;0.01;97.54;5.04;4.86;209.75;7.36;4.5;209.12;28.4;5.28;16.83;28.82;-256.65;37.73;21.24
2013;5;4;04/05/2013;18;3.21;4.76;28.62;0.0;97.63;4.46;4.63;179.81;6.45;4.71;179.31;25.97;0.48;13.23;26.8;-254.06;36.1;17.01
2013;5;5;05/05/2013;19;3.94;7.51;46.38;0.0;98.24;5.15;4.55;39.19;6.66;6.1;38.88;22.87;9.26;16.07;25.0;-258.53;30.16;15.55
2013;5;6;06/05/2013;19;3.66;7.14;45.5;0.0;98.8;4.8;4.12;53.06;6.37;4.65;53.31;22.08;8.45;15.26;23.9;-261.66;28.26;16.76
2013;5;7;07/05/2013;19;2.05;5.19;33.75;0.0;98.86;2.91;3.12;135.0;4.34;5.26;134.69;22.36;3.71;13.04;24.71;-258.65;29.19;14.69
2013;5;8;08/05/2013;19;1.7;3.91;20.0;0.0;98.46;2.41;3.42;187.06;3.22;4.45;187.75;25.76;0.04;12.9;26.8;-257.23;32.74;16.82
2013;5;9;09/05/2013;19;2.45;4.21;19.5;0.0;98.29;3.43;5.68;169.94;4.94;6.78;184.25;26.99;1.08;14.03;28.25;-257.6;34.55;19.0
2013;5;10;10/05/2013;19;2.35;5.74;27.56;0.0;98.39;3.32;3.35;189.31;4.98;6.44;189.56;26.97;5.43;16.19;28.84;-256.68;35.01;18.55
2013;5;11;11/05/2013;19;3.25;5.13;21.31;0.0;98.25;4.51;5.61;193.81;6.48;5.25;193.94;29.88;3.82;16.85;30.76;-254.5;39.4;20.76
2013;5;12;12/05/2013;20;3.7;5.8;26.5;0.0;98.18;4.84;9.59;109.25;5.79;11.3;110.69;27.44;5.35;16.4;28.32;-258.85;35.63;21.33
2013;5;13;13/05/2013;20;5.92;6.23;34.56;0.0;98.56;7.68;3.91;70.31;9.35;4.37;71.0;24.0;6.54;15.26;25.38;-260.13;31.01;17.99
2013;5;14;14/05/2013;20;3.55;5.37;26.44;0.0;98.27;4.7;6.52;114.44;6.3;7.75;114.88;25.2;3.99;14.59;26.33;-259.35;32.55;18.76
2013;5;15;15/05/2013;20;5.89;5.49;23.0;0.0;97.06;7.8;4.67;180.88;10.46;4.92;181.5;30.99;4.06;17.53;31.44;-254.34;41.78;22.97
2013;5;16;16/05/2013;20;3.7;6.23;24.81;0.0;97.03;5.09;6.87;227.56;7.02;6.22;226.31;29.15;6.41;17.78;30.02;-261.85;35.18;23.89
2013;5;17;17/05/2013;20;2.91;4.27;19.44;0.0;97.58;4.02;6.77;181.94;5.66;7.69;182.25;28.43;0.48;14.45;29.1;-257.45;36.68;20.98
2013;5;18;18/05/2013;20;5.59;8.06;33.62;0.08;98.13;7.58;11.59;217.94;10.73;12.69;218.38;27.8;9.87;18.83;27.39;-261.72;34.84;23.42
2013;5;19;19/05/2013;21;4.06;8.18;40.94;0.0;98.49;5.41;8.04;193.38;7.36;9.05;194.12;25.27;10.65;17.97;26.31;-260.31;31.98;19.14
2013;5;20;20/05/2013;21;4.05;9.28;47.25;0.46;98.15;5.34;2.73;113.19;7.14;4.38;114.94;25.24;12.44;18.84;25.92;-258.67;31.82;17.35
2013;5;21;21/05/2013;21;4.76;7.08;27.75;0.0;97.57;6.46;7.91;195.06;8.84;10.29;195.44;29.57;7.6;18.58;29.51;-263.74;34.73;25.32
2013;5;22;22/05/2013;21;5.91;4.58;27.75;0.0;98.09;7.79;7.02;286.94;10.21;4.97;287.06;22.23;2.23;12.23;23.17;-263.27;27.45;17.56
2013;5;23;23/05/2013;21;2.69;4.76;31.56;0.0;98.46;3.83;5.07;314.44;5.45;5.67;314.12;21.31;2.8;12.05;22.36;-260.0;27.58;14.44
2013;5;24;24/05/2013;21;1.61;3.6;19.62;0.0;98.49;2.15;3.22;209.94;2.73;3.8;209.69;24.87;-1.1;11.89;25.19;-257.69;31.42;15.95
2013;5;25;25/05/2013;21;1.38;3.05;13.62;0.0;98.27;1.91;3.66;145.69;2.42;4.61;145.44;27.96;-3.06;12.45;27.81;-256.59;34.97;18.4
2013;5;26;26/05/2013;22;5.34;4.88;25.0;0.0;98.14;7.11;7.71;74.0;9.01;8.0;74.94;26.54;2.31;14.42;27.69;-255.81;36.08;18.75
2013;5;27;27/05/2013;22;4.77;5.19;30.69;0.0;97.66;6.3;8.36;150.0;7.79;10.06;150.88;27.41;2.01;14.71;27.55;-250.49;38.98;16.31
2013;5;28;28/05/2013;22;3.27;4.33;18.06;0.0;97.48;4.64;3.75;247.25;6.5;4.1;247.06;26.87;-0.27;13.3;27.69;-259.14;33.65;19.64
2013;5;29;29/05/2013;22;3.73;5.92;30.31;0.0;97.72;4.99;4.37;197.38;7.09;5.87;197.44;27.26;5.39;16.32;28.67;-253.47;37.29;17.62
2013;5;30;30/05/2013;22;3.38;5.37;26.81;0.0;98.0;4.56;6.66;166.25;6.47;8.89;164.38;26.3;4.16;15.23;28.19;-257.6;33.95;18.39
2013;5;31;31/05/2013;22;2.61;5.49;28.12;0.11;97.87;3.59;5.99;153.06;5.26;7.3;153.19;26.09;4.39;15.24;26.94;-258.32;32.84;18.01
2013;6;1;01/06/2013;22;5.02;6.84;39.56;0.0;98.06;6.52;5.07;143.06;8.26;3.31;142.81;23.37;7.71;15.54;25.33;-261.47;29.48;17.8
2013;6;2;02/06/2013;23;1.84;5.55;34.75;0.0;98.64;2.6;3.22;139.94;3.8;6.17;139.69;22.54;4.92;13.73;25.49;-258.83;29.17;14.85
2013;6;3;03/06/2013;23;1.48;4.33;23.31;0.0;98.48;2.13;2.66;82.25;2.84;3.38;81.88;25.97;1.36;13.66;27.4;-256.35;33.39;16.59
2013;6;4;04/06/2013;23;1.8;3.54;14.06;0.0;98.22;2.49;5.05;168.38;3.27;6.58;169.0;29.65;-1.27;14.19;30.2;-255.99;37.09;19.93
2013;6;5;05/06/2013;23;3.28;5.25;24.94;0.0;98.11;4.55;2.84;140.56;6.33;4.21;141.5;29.87;3.15;16.51;30.97;-252.49;39.81;19.15
2013;6;6;06/06/2013;23;6.24;3.54;11.88;0.0;97.87;8.37;10.82;225.0;11.66;10.73;225.5;33.15;-1.2;15.98;33.38;-255.33;42.32;24.51
2013;6;7;07/06/2013;23;2.9;6.16;24.06;0.0;98.18;3.92;8.61;158.12;5.02;10.04;156.06;30.62;6.26;18.44;32.51;-256.85;39.46;23.16
2013;6;8;08/06/2013;23;3.73;5.74;25.44;0.0;98.02;4.93;6.12;131.75;6.08;7.22;132.62;30.51;4.87;17.69;31.49;-252.42;40.52;19.79
2013;6;9;09/06/2013;24;3.13;3.85;12.69;0.0;97.74;4.48;2.99;245.75;6.72;3.48;245.94;32.71;-0.35;16.19;33.13;-258.41;40.0;25.26
2013;6;10;10/06/2013;24;3.21;7.81;32.75;0.0;98.11;4.23;3.03;133.25;5.85;5.73;146.81;28.87;9.84;19.35;31.17;-259.62;36.27;22.74
2013;6;11;11/06/2013;24;3.55;6.04;30.12;0.0;98.59;4.66;5.56;158.88;6.25;6.9;158.0;26.66;6.14;16.4;29.19;-257.71;34.33;18.89
2013;6;12;12/06/2013;24;2.87;6.23;31.06;0.0;98.67;3.84;3.7;138.06;5.52;5.73;137.31;26.77;6.48;16.63;29.37;-257.22;34.44;18.51
2013;6;13;13/06/2013;24;3.27;5.8;25.69;0.0;98.5;4.41;4.95;60.56;6.1;7.66;60.25;28.04;5.74;16.89;30.28;-258.63;35.12;20.6
2013;6;14;14/06/2013;24;3.69;6.35;29.56;0.0;98.52;4.77;3.77;78.12;6.38;6.32;77.88;27.52;6.85;17.19;30.03;-258.0;34.86;19.71
2013;6;15;15/06/2013;24;3.37;3.78;18.38;0.0;98.52;4.5;2.61;73.69;6.43;4.93;73.31;27.49;-0.77;13.36;29.41;-256.79;35.74;19.38
2013;6;16;16/06/2013;25;2.52;3.66;16.62;0.0;98.42;3.48;3.48;81.25;5.27;7.02;81.19;28.97;-1.0;13.98;30.87;-254.85;37.74;19.43
2013;6;17;17/06/2013;25;2.6;3.91;16.56;0.0;98.19;3.56;4.81;99.31;5.37;8.81;99.62;30.87;-0.29;15.29;32.57;-254.37;39.77;20.99
2013;6;18;18/06/2013;25;3.88;3.97;15.12;0.0;97.93;5.18;5.25;105.06;7.28;8.62;105.5;32.08;0.15;16.12;33.55;-255.24;40.92;23.01
2013;6;19;19/06/2013;25;4.7;4.27;15.25;0.0;97.84;6.22;4.73;116.88;8.44;6.27;117.25;32.5;1.33;16.91;33.62;-254.86;41.6;23.31
2013;6;20;20/06/2013;25;5.08;4.76;15.88;0.0;97.95;6.73;6.55;137.06;9.02;6.36;137.62;32.47;2.69;17.58;33.58;-256.78;40.6;24.23
2013;6;21;21/06/2013;25;4.67;4.15;13.94;0.0;98.08;6.14;4.6;128.31;8.42;5.9;128.62;32.8;0.98;16.89;34.06;-256.12;41.12;24.08
2013;6;22;22/06/2013;25;5.12;4.52;15.62;0.0;98.01;6.75;4.89;126.31;9.24;4.64;126.81;32.37;2.08;17.23;33.21;-258.5;39.45;24.8
2013;6;23;23/06/2013;26;6.69;6.65;24.19;0.0;97.91;8.7;5.58;94.62;10.87;6.34;96.06;31.61;7.18;19.4;32.55;-258.75;39.35;24.95
2013;6;24;24/06/2013;26;7.46;9.16;40.31;0.0;98.2;9.63;3.88;75.69;11.49;5.63;77.25;29.63;11.92;20.78;31.27;-255.58;38.8;21.23
2013;6;25;25/06/2013;26;6.93;7.57;33.69;0.0;98.39;8.93;4.35;82.44;10.7;6.09;83.88;29.37;9.33;19.34;31.05;-255.57;38.73;21.15
2013;6;26;26/06/2013;26;5.95;6.59;27.19;0.0;98.31;7.7;8.28;94.56;9.41;10.31;96.25;30.58;7.4;19.0;32.3;-254.44;40.6;21.89
2013;6;27;27/06/2013;26;6.99;7.57;33.75;0.0;98.26;9.01;5.57;68.69;10.54;7.47;71.0;28.7;9.39;19.05;30.51;-255.31;38.83;20.99
2013;6;28;28/06/2013;26;5.64;8.61;42.0;0.0;98.38;7.23;3.91;59.94;8.74;3.96;60.62;27.9;11.31;19.61;29.81;-254.7;37.4;18.94
2013;6;29;29/06/2013;26;5.88;9.03;43.69;0.0;98.68;7.52;3.98;60.06;9.02;3.87;60.56;26.8;12.03;19.41;28.78;-260.2;33.34;20.4
2013;6;30;30/06/2013;27;3.73;7.26;36.25;0.0;98.73;4.82;3.93;64.06;6.41;4.89;64.5;26.02;8.94;17.48;28.55;-259.07;32.62;18.55
2013;7;1;01/07/2013;27;3.08;6.1;27.81;0.0;98.53;4.09;4.73;94.5;5.62;7.12;95.62;28.1;6.26;17.19;30.59;-256.88;35.92;19.65
2013;7;2;02/07/2013;27;2.77;5.68;22.69;0.0;98.37;3.76;5.01;93.06;5.51;8.23;93.94;30.4;5.25;17.83;32.67;-256.66;38.23;21.74
2013;7;3;03/07/2013;27;2.91;5.37;19.5;0.0;98.23;3.89;4.37;86.31;5.75;7.69;86.62;31.94;4.44;18.19;34.23;-256.04;40.02;22.9
